1353,20747
64,20748
713,20749
1309,20750
1026,20751
1248,20752
362,20753
1534,20754
1531,20755
763,20756
1305,20757
1533,20758
457,20759
615,20760
1325,20761
160,20762
612,20763
1058,20764
68,20765
1017,20766
559,20767
342,20768
659,20769
389,20770
141,20771
157,20772
293,20773
318,20774
1168,20775
336,20776
1428,20777
1133,20778
1527,20779
928,20780
29,20781
504,20782
1365,20783
959,20784
542,20785
1198,20786
142,20787
248,20788
942,20789
384,20790
462,20791
939,20792
853,20793
1156,20794
722,20795
740,20796
513,20797
1030,20798
1229,20799
585,20800
143,20801
1509,20802
58,20803
439,20804
155,20805
1471,20806
1537,20807
1517,20808
620,20809
1119,20810
783,20811
1467,20812
725,20813
229,20814
1231,20815
1288,20816
1332,20817
431,20818
546,20819
517,20820
551,20821
1191,20822
437,20823
904,20824
1025,20825
10,20826
273,20827
233,20828
677,20829
479,20830
1192,20831
622,20832
310,20833
673,20834
936,20835
1215,20836
265,20837
31,20838
1144,20839
1342,20840
1301,20841
1331,20842
1145,20843
578,20844
521,20845
591,20846
965,20847
46,20848
1346,20849
1505,20850
1447,20851
1253,20852
1099,20853
1054,20854
184,20855
458,20856
1206,20857
787,20858
982,20859
1103,20860
397,20861
917,20862
1491,20863
483,20864
1130,20865
1256,20866
1294,20867
358,20868
675,20869
228,20870
695,20871
976,20872
641,20873
1318,20874
1443,20875
163,20876
23,20877
495,20878
1047,20879
874,20880
1552,20881
1321,20882
1019,20883
455,20884
37,20885
25,20886
926,20887
1106,20888
285,20889
886,20890
324,20891
1139,20892
1044,20893
600,20894
63,20895
1323,20896
128,20897
534,20898
653,20899
292,20900
678,20901
190,20902
1506,20903
290,20904
287,20905
183,20906
1235,20907
138,20908
892,20909
1079,20910
251,20911
1209,20912
1101,20913
808,20914
519,20915
406,20916
288,20917
1303,20918
776,20919
473,20920
1424,20921
896,20922
619,20923
1438,20924
239,20925
775,20926
1284,20927
618,20928
842,20929
1313,20930
656,20931
1429,20932
1480,20933
974,20934
4,20935
777,20936
214,20937
516,20938
131,20939
262,20940
311,20941
1050,20942
778,20943
780,20944
806,20945
576,20946
344,20947
1320,20948
1337,20949
123,20950
1134,20951
667,20952
558,20953
1182,20954
484,20955
997,20956
1381,20957
1162,20958
1500,20959
803,20960
1386,20961
1529,20962
1475,20963
1544,20964
334,20965
1152,20966
303,20967
12,20968
548,20969
1091,20970
1245,20971
736,20972
861,20973
550,20974
1120,20975
125,20976
410,20977
930,20978
1153,20979
1470,20980
295,20981
1408,20982
629,20983
721,20984
541,20985
350,20986
708,20987
1485,20988
902,20989
626,20990
1269,20991
193,20992
1499,20993
1392,20994
1138,20995
48,20996
856,20997
957,20998
164,20999
1403,21000
1481,21001
572,21002
1316,21003
1247,21004
407,21005
186,21006
773,21007
1397,21008
466,21009
16,21010
847,21011
1297,21012
241,21013
372,21014
17,21015
102,21016
608,21017
1179,21018
1539,21019
1154,21020
919,21021
261,21022
1530,21023
547,21024
1364,21025
454,21026
1061,21027
50,21028
332,21029
1169,21030
877,21031
914,21032
66,21033
1075,21034
1410,21035
1194,21036
491,21037
848,21038
1495,21039
566,21040
1157,21041
1363,21042
797,21043
676,21044
933,21045
289,21046
117,21047
415,21048
1437,21049
1289,21050
1542,21051
554,21052
798,21053
341,21054
366,21055
147,21056
1202,21057
950,21058
1177,21059
811,21060
1489,21061
647,21062
506,21063
962,21064
456,21065
865,21066
57,21067
1129,21068
433,21069
908,21070
1240,21071
851,21072
482,21073
1098,21074
1086,21075
480,21076
242,21077
468,21078
715,21079
800,21080
810,21081
1117,21082
577,21083
173,21084
28,21085
952,21086
1526,21087
325,21088
1343,21089
714,21090
1082,21091
909,21092
1555,21093
1205,21094
1043,21095
975,21096
487,21097
610,21098
885,21099
923,21100
529,21101
515,21102
887,21103
217,21104
284,21105
1270,21106
944,21107
1222,21108
1175,21109
1285,21110
1367,21111
1333,21112
53,21113
767,21114
1271,21115
1409,21116
1279,21117
1450,21118
1430,21119
395,21120
488,21121
744,21122
501,21123
836,21124
1083,21125
1494,21126
1484,21127
726,21128
1469,21129
1066,21130
245,21131
405,21132
1328,21133
1350,21134
876,21135
898,21136
301,21137
1267,21138
26,21139
234,21140
368,21141
569,21142
932,21143
1375,21144
1211,21145
1361,21146
1073,21147
1548,21148
980,21149
934,21150
100,21151
1070,21152
969,21153
1468,21154
275,21155
330,21156
522,21157
862,21158
795,21159
1336,21160
834,21161
1197,21162
494,21163
369,21164
419,21165
1356,21166
380,21167
1554,21168
1502,21169
478,21170
999,21171
414,21172
1233,21173
1465,21174
312,21175
718,21176
691,21177
1049,21178
852,21179
705,21180
471,21181
1259,21182
493,21183
442,21184
247,21185
430,21186
1418,21187
316,21188
1241,21189
130,21190
218,21191
915,21192
1383,21193
624,21194
9,21195
730,21196
379,21197
416,21198
1184,21199
1251,21200
502,21201
1227,21202
1213,21203
785,21204
1190,21205
789,21206
825,21207
409,21208
227,21209
221,21210
532,21211
568,21212
1366,21213
1163,21214
599,21215
452,21216
340,21217
20,21218
512,21219
1252,21220
1220,21221
1063,21222
154,21223
252,21224
320,21225
839,21226
1002,21227
921,21228
518,21229
497,21230
306,21231
1158,21232
1028,21233
373,21234
1432,21235
989,21236
1096,21237
1419,21238
835,21239
503,21240
104,21241
1260,21242
1387,21243
1402,21244
604,21245
1223,21246
1290,21247
1296,21248
1174,21249
881,21250
82,21251
1435,21252
712,21253
526,21254
73,21255
1354,21256
377,21257
1006,21258
1159,21259
991,21260
749,21261
101,21262
404,21263
249,21264
1132,21265
1146,21266
1208,21267
1204,21268
329,21269
1514,21270
492,21271
152,21272
742,21273
617,21274
79,21275
322,21276
1306,21277
1039,21278
361,21279
1372,21280
1268,21281
884,21282
401,21283
868,21284
394,21285
1056,21286
879,21287
105,21288
1359,21289
443,21290
883,21291
1412,21292
1550,21293
609,21294
1116,21295
1142,21296
1324,21297
574,21298
606,21299
958,21300
1272,21301
650,21302
8,21303
274,21304
889,21305
417,21306
967,21307
668,21308
819,21309
1200,21310
464,21311
11,21312
418,21313
701,21314
44,21315
727,21316
305,21317
111,21318
219,21319
774,21320
556,21321
555,21322
1455,21323
1165,21324
1439,21325
1077,21326
816,21327
365,21328
376,21329
1237,21330
1314,21331
1504,21332
1511,21333
1136,21334
1512,21335
907,21336
1080,21337
1107,21338
1315,21339
890,21340
1113,21341
33,21342
951,21343
1451,21344
832,21345
421,21346
1487,21347
346,21348
55,21349
1543,21350
968,21351
703,21352
863,21353
824,21354
1540,21355
1463,21356
1416,21357
1522,21358
1068,21359
94,21360
321,21361
370,21362
812,21363
1442,21364
486,21365
1431,21366
136,21367
137,21368
333,21369
1029,21370
1250,21371
860,21372
1088,21373
235,21374
22,21375
449,21376
1217,21377
383,21378
1261,21379
882,21380
753,21381
1436,21382
153,21383
1406,21384
584,21385
1374,21386
1473,21387
1310,21388
1384,21389
434,21390
823,21391
24,21392
1362,21393
634,21394
1556,21395
925,21396
530,21397
702,21398
878,21399
1351,21400
941,21401
922,21402
1456,21403
1345,21404
1210,21405
231,21406
270,21407
121,21408
1121,21409
1293,21410
831,21411
940,21412
260,21413
1417,21414
992,21415
445,21416
916,21417
191,21418
1453,21419
1407,21420
1394,21421
756,21422
903,21423
1516,21424
1459,21425
355,21426
625,21427
1257,21428
271,21429
1104,21430
685,21431
1281,21432
149,21433
1094,21434
575,21435
108,21436
1547,21437
1357,21438
339,21439
1254,21440
357,21441
1089,21442
200,21443
54,21444
1378,21445
300,21446
724,21447
426,21448
751,21449
1076,21450
937,21451
276,21452
631,21453
278,21454
1264,21455
813,21456
1081,21457
1048,21458
236,21459
30,21460
266,21461
946,21462
1150,21463
1045,21464
49,21465
338,21466
1348,21467
489,21468
382,21469
1007,21470
469,21471
640,21472
267,21473
474,21474
891,21475
1001,21476
520,21477
1278,21478
1308,21479
352,21480
1118,21481
1347,21482
189,21483
386,21484
1380,21485
1110,21486
308,21487
1399,21488
924,21489
1538,21490
80,21491
1093,21492
1340,21493
1444,21494
772,21495
508,21496
27,21497
435,21498
1224,21499
283,21500
447,21501
459,21502
448,21503
1518,21504
844,21505
446,21506
323,21507
614,21508
639,21509
1472,21510
963,21511
918,21512
67,21513
83,21514
888,21515
1508,21516
1497,21517
1338,21518
1180,21519
1160,21520
408,21521
1423,21522
1398,21523
580,21524
728,21525
422,21526
170,21527
387,21528
528,21529
1368,21530
1493,21531
1291,21532
246,21533
1464,21534
1426,21535
175,21536
378,21537
1390,21538
1282,21539
281,21540
313,21541
391,21542
326,21543
988,21544
470,21545
222,21546
602,21547
179,21548
545,21549
1161,21550
304,21551
1012,21552
1389,21553
1521,21554
272,21555
69,21556
225,21557
1292,21558
1373,21559
